"Model","RMSE_Train","RMSE_Test","R2_Train","R2_Test"
"Exports Model",60763.8784193901,25031.6846278272,0.998924842667607,0.99984236155998
"Market Value Model",0.00315929770788751,0.00256502717064572,0.998882879108279,0.999590740694047
"Blue Economy Model",202123.705565206,181255.955594285,0.998653604437463,0.998989431705278
"Landings Model",6875329.96195432,18882426.2762481,0.954030726448679,0.588480760273822
"Consumption Model",0.0761614881730062,0.120561275524837,0.999122799514095,0.99844050369834
"Exports Model",64387.0171562014,77971.1810987642,0.998878748080993,0.99804414978248
"Market Value Model",0.00129049322502556,0.00105520789123816,0.999794441583833,0.999904358503067
"Blue Economy Model",186406.918130379,154970.145527656,0.998863156346784,0.999235984588043
"Landings Model",6875329.96195432,18882426.2762481,0.954030726448679,0.588480760273822
"Consumption Model",0.0761614881730062,0.120561275524837,0.999122799514095,0.99844050369834
"Exports Model",64387.0171562014,77971.1810987642,0.998878748080993,0.99804414978248
"Market Value Model",0.00269355378009466,0.00316553808057604,0.999195341859212,0.999330739543507
"Blue Economy Model",140110.971966186,246453.955052064,0.99939968157637,0.997907483171138
"Landings Model",6875329.96195432,18882426.2762481,0.954030726448679,0.588480760273822
"Consumption Model",0.0761614881730062,0.120561275524837,0.999122799514095,0.99844050369834
"Exports Model",64387.0171562014,77971.1810987642,0.998878748080993,0.99804414978248
"Market Value Model",0.00125961605418814,0.000953710990923407,0.999805386596693,0.999923884655241
"Blue Economy Model",185645.977354906,186227.461714959,0.998874695369591,0.998810651839375
"Landings Model",6875329.96195432,18882426.2762481,0.954030726448679,0.588480760273822
"Consumption Model",0.0761614881730062,0.120561275524837,0.999122799514095,0.99844050369834
"Exports Model",64387.0171562014,77971.1810987642,0.998878748080993,0.99804414978248
"Market Value Model",0.00125961605418814,0.000953710990923407,0.999805386596693,0.999923884655241
"Blue Economy Model",241183.540730004,202512.989770543,0.99814789404866,0.998712554714433
"Landings Model",6875329.96195432,18882426.2762481,0.954030726448679,0.588480760273822
"Consumption Model",0.0761614881730062,0.120561275524837,0.999122799514095,0.99844050369834
"Exports Model",64387.0171562014,77971.1810987642,0.998878748080993,0.99804414978248
"Market Value Model",0.00125961605418814,0.000953710990923407,0.999805386596693,0.999923884655241
"Blue Economy Model",192130.033051227,169279.252007883,0.998798498610221,0.999027091218775
"Landings Model",6875329.96195432,18882426.2762481,0.954030726448679,0.588480760273822
"Consumption Model",0.0761614881730062,0.120561275524837,0.999122799514095,0.99844050369834
"Exports Model",64387.0171562014,77971.1810987642,0.998878748080993,0.99804414978248
"Market Value Model",0.00133137815509218,0.0011942762608358,0.999784927713092,0.999885573085536
"Blue Economy Model",169105.798843252,266972.483801281,0.999052167647566,0.997847428533748
